input_rate,output_rate,latency,firewall,router,ndpi_stat,payload_scan,bridge,firewall_drop,router_drop,ndpi_stat_drop,payload_scan_drop,bridge_drop,firewall_cycles,bridge_cycles,ndpi_stat_cycles,nf_router_cycles,payload_scan_cycles
10280304.453821,1107604.0329229198,15000000.0,1148649.8,1103019.2,1103019.2,1103019.2,1103019.2,155428.6,0.0,0.0,0.0,0.0,262074007.0,2892363375.4,2875724049.2,2892003061.2,2862294416.6
2363699.5298120403,682616.743120728,15000000.0,2365231.0,702921.0,705152.4,702914.6,702927.4,0.0,0.0,1660239.2,0.0,0.0,2891560581.0,2891589065.6,2887900405.4,399521146.6,2823299743.0
4567047.750516461,1203949.290034876,15000000.0,1743937.4,1252525.2,1249248.6,1252525.2,1252525.2,2809162.0,0.0,1156167.4,0.0,0.0,2891459993.6,2891916443.8,905678435.4,2435679832.4,2892116215.2
9358177.24529048,1178258.42775434,6851991.0,9036254.6,1329357.6,1331296.6,1329357.6,1329357.6,23971.8,1932.8,7707762.0,0.0,0.0,2891463461.4,2892215415.2,2890230981.4,262686955.2,2840593187.2
3560272.77362682,664386.006216234,15000000.0,671031.2,664380.2,664360.2,664354.6,664354.6,2891416.2,0.0,0.0,0.0,0.0,2891293490.2,2857177889.4,263429263.8,2891926714.2,2892157576.4
2425824.24859508,837922.9044832259,12001512.4,959089.4,840743.6,1318710.4,844044.8,844053.4,0.0,478011.0,0.0,0.0,0.0,392993951.4,2890734963.8,2888560794.6,2873306542.6,2617476162.0
9257007.349928001,1751317.4213772,15000000.0,1898952.2,1785534.4,1785534.4,1785540.8,1785540.8,100329.8,0.0,0.0,0.0,0.0,467181948.4,2892132525.4,2890098068.0,2891542456.0,2891918398.2
8460876.852313519,1327646.0712023,15000000.0,8440522.0,1489525.0,4030059.4,1486245.2,1486245.2,0.0,2543817.4,4411009.0,0.0,0.0,2892907499.2,2892160863.8,2889376203.4,1716443279.0,1552287963.0
10150467.92591312,1883266.7928272802,12118606.0,2437264.0,1927479.2,1927479.2,1927479.2,1927479.2,7528464.8,0.0,1585103.6,0.0,0.0,2891334944.4,2891883046.4,862285328.0,2532433124.4,2891980430.0
9392241.968995899,1861862.23984918,15000000.0,9233728.8,9259771.6,9260003.6,2074917.8,2073974.4,20244.4,192.0,0.0,7182055.4,953.6,2854195439.4,494593539.2,2851492498.6,2855790673.6,2854835847.4
9759418.626384841,1614418.9713457602,9217751.8,9762792.8,4830850.2,9765135.6,1583701.2,1580318.8,889.6,4934324.2,0.0,3250576.8,0.0,2857615749.8,1431747284.0,2889723254.8,2891176784.2,1784061460.4
6792455.1375928195,1106834.9148266441,12001860.4,981230.4,1121558.0,1118231.4,1121442.8,1121417.2,5814509.6,0.0,527710.8,0.0,0.0,2893033574.0,2892277060.0,286240711.6,2891769556.4,2892799154.8
3571281.3952575997,952992.4665602662,15000000.0,993815.8,1009759.8,1009759.8,1009759.8,1009759.8,632216.0,0.0,0.0,0.0,0.0,1353011855.8,2891984019.4,2435669762.4,2891350838.8,2892105746.8
10042366.64779232,1835300.6001272402,12298739.2,1824476.4,1879010.2,1883247.4,1879266.2,1879291.8,5067325.4,3962.0,0.0,0.0,0.0,1613658676.0,2892056602.6,1360058538.2,2891023840.6,2863052040.6
10158995.54073948,1840795.9461165003,15000000.0,1804979.0,1882938.0,2363886.4,1886214.6,1886214.6,187059.4,481018.8,0.0,0.0,0.0,557907328.2,2891905847.4,2889302620.8,2873794667.8,2887117421.2
2084067.60088806,635340.3126683222,15000000.0,2084934.2,606590.2,1920977.6,603316.0,603316.0,0.0,1314403.0,0.0,0.0,0.0,2892324716.6,2891570705.0,2888554312.6,2876792580.2,266842752.0
3923147.1525504603,739565.8685741143,15000000.0,3925564.6,801913.0,801912.8,801913.0,801913.0,0.0,0.0,3133969.6,0.0,0.0,2891010578.2,2568630962.8,2228449611.0,676724649.4,2891396077.6
10258035.325704802,2042713.8334022202,9440402.6,10171847.4,10226131.4,10226454.2,2276663.0,2273363.2,54607.2,0.0,0.0,7949899.2,0.0,2891523322.2,481945065.0,2890686504.0,2891306511.0,2891626096.8
10234846.668595439,1663555.1112957003,15000000.0,9793809.2,1882850.2,5676393.0,1879567.2,1879567.2,78544.8,3796853.8,3938645.4,0.0,0.0,2867114527.8,2892237522.4,2890723666.2,1961619950.0,1372517867.8
10079204.27502612,1448043.6268776401,15000000.0,10006333.6,1537532.8,9994345.6,1537532.8,1537539.2,23447.2,8457120.0,0.0,0.0,0.0,2891247070.2,2857321225.0,2815238180.6,2891767751.2,261068392.4
9378178.09162218,1335780.47658434,15000000.0,4643028.8,2958848.2,2958889.0,1374530.8,1374565.2,4838017.2,0.0,0.0,1584367.8,0.0,2848863716.6,1938338883.6,1241241197.6,2891874537.6,2856638700.0
7818630.618004119,1578468.0692351602,12070058.2,7021077.0,1683925.0,7823859.8,1683877.4,1683896.6,0.0,6139998.6,0.0,0.0,0.0,2232935532.6,2892292193.8,2884618136.4,2891565586.4,743126731.4
2429207.72771456,918641.9136530682,6401159.0,1766911.8,955934.6,952662.6,955932.2,955937.2,0.0,0.0,1113830.0,0.0,0.0,1465083700.8,2890841602.0,2889393385.6,1594772094.6,2890919069.4
10323302.406314198,1571831.3417704802,15000000.0,1579313.8,1575897.6,1575808.0,1575872.0,1575878.4,223249.2,0.0,0.0,0.0,0.0,360117813.0,2892130900.4,2891652456.6,2892080501.8,2892298005.4
10299912.519592,1875119.6958020204,12299896.8,3315882.6,1861886.4,1861886.4,1861886.4,1861886.4,208555.2,0.0,0.0,0.0,0.0,1229521323.0,2892269679.4,2890967546.4,2854312703.2,2592326731.2
10302684.2406044,1727124.88527552,15000000.0,9651131.8,1900993.4,7506110.2,1904250.8,1904276.4,112907.8,5601961.8,2363244.2,0.0,0.0,2891619470.8,2892331875.6,2890728022.4,1544904874.8,1646692153.6
8791171.236551618,1528206.4840911801,12022912.0,2061015.2,1467603.6,1464303.6,1467603.6,1467603.6,6731526.2,0.0,1996651.8,0.0,0.0,2871455190.4,2892306472.4,765025942.6,1153992584.2,2892229773.8
6722742.69057296,1180757.86834738,15000000.0,1231784.0,1265505.6,1265505.6,1265505.6,1265505.6,5492621.0,0.0,0.0,0.0,0.0,2891631736.8,2867973352.8,359430985.6,2045733913.0,2857853500.2
6567867.027955701,1303455.1967458003,15000000.0,1171171.8,1180057.8,1180339.4,1180358.6,1180377.8,5398564.6,0.0,0.0,0.0,0.0,2856739114.2,2849038251.0,320512865.0,2892274411.4,2892385921.6
8952487.38209306,1443144.2698972682,15000000.0,4383424.4,1522664.2,1520873.2,1522664.2,1522664.2,4553332.0,1472.0,4449351.8,0.0,0.0,2857736167.8,2856210794.2,1531404939.2,1747185007.8,2858023137.0
9974660.68577922,1769666.2418007203,15000000.0,9954710.2,9949838.4,9949734.4,1977030.0,1977062.8,3955.6,0.0,0.0,7972804.0,0.0,2891081922.0,434569257.4,2890292963.8,2891380082.2,2891271768.0
5049171.41738664,932291.8141978662,15000000.0,1585574.4,2300218.8,2300208.0,985966.6,989256.8,129573.4,0.0,0.0,1314250.4,0.0,792574221.4,2507889231.6,2849755578.2,2891820700.0,2892184569.0
8826826.221471941,1099579.81520002,15000000.0,8840184.8,8842458.2,8842315.6,1307708.0,1304412.2,0.0,0.0,0.0,7534813.6,0.0,2891617089.8,289018975.2,2891045804.4,2891700270.2,2891747043.0
10299717.585994398,1368868.6460311401,15000000.0,9658329.8,1533373.0,4671061.8,1530083.6,1529104.4,67905.4,3140952.8,4749436.6,0.0,972.8,2891662203.6,2892196691.0,2890611457.6,1686248272.2,1522685385.2
10297443.8068332,1691213.8706687805,9644023.8,8533604.0,1870292.2,1873569.0,1870247.4,1868436.2,146103.8,0.0,5079767.0,0.0,1830.4,2891620584.2,2892206039.0,2890792203.4,714767333.4,2892389733.2
5636182.275705379,693635.3807462042,15000000.0,5638293.4,5369649.4,5373070.2,981406.6,984689.6,0.0,0.0,263836.4,4388463.2,0.0,2891751413.4,920926859.2,2890247279.0,2337247966.2,2891927064.0
7145578.784684181,1660903.7322994,12001924.6,1596509.2,2595757.2,2595726.8,1596899.8,1600182.8,0.0,0.0,0.0,998820.6,0.0,411700245.8,2892828787.8,2891332360.0,2856670336.8,2882441074.8
8890450.8844191,1667247.6353447402,12003456.6,4743115.0,1681346.8,1684623.6,1681359.6,1681346.8,4028043.4,0.0,2762026.6,0.0,0.0,2857513381.8,2892390674.8,1473737190.8,1821700290.8,2892249179.8
9663334.10467986,978628.8862838361,12002922.8,9663942.4,9563549.4,9563519.8,1162108.6,1165346.8,0.0,0.0,0.0,8401520.0,0.0,2891704033.0,263510700.6,2890628265.8,2829424502.6,2891855399.2
4652169.836176939,1047363.5659288982,12035969.2,2762558.6,1049453.6,1050579.6,1049056.8,1048986.4,0.0,0.0,952727.8,0.0,0.0,1911145368.0,2858733547.0,2864118114.6,1813133961.4,2893259557.8
3708439.6403989396,942153.5968397202,15000000.0,2638794.6,987667.8,3153415.0,990898.6,990905.6,1058645.6,2165794.6,0.0,0.0,0.0,2857426135.8,2853178688.6,1986117375.2,2890189996.4,1360486639.0
10077040.0749945,1476332.1190368,15000000.0,8584008.0,8341288.2,8341320.2,1637462.4,1637456.0,48022.8,0.0,0.0,6703941.0,0.0,2111418190.8,830856233.4,2757741293.8,2891155004.0,2891638447.2
7398955.02808146,1253916.1008455441,15000000.0,1375544.0,1310013.8,1310020.2,1310026.6,1310026.6,6024947.4,0.0,0.0,0.0,0.0,2891031421.8,2892143697.8,415709844.4,2891352648.4,2893292606.2
9850350.55045064,1856096.7613501803,15000000.0,2931032.6,1952215.0,4560423.4,1952187.0,1952167.0,150165.6,2608256.4,0.0,0.0,6.4,429807268.0,2892044810.0,2890351707.0,2891841888.0,2498558083.4
3784984.57598134,1207211.3352729522,9458311.8,1147503.8,1222882.0,1703857.0,1226190.0,1226200.4,533446.0,480987.8,0.0,0.0,0.0,798233282.4,2891631055.4,2389409569.4,2890960679.6,2852631220.4
9123748.686880061,1238112.2535331503,12410176.6,8957726.4,1343932.4,3891979.6,1347228.8,1347228.8,13967.2,2544816.2,5124613.4,0.0,0.0,2891707388.4,2892347653.6,2874106356.8,641552991.4,2485215453.2
9931656.584302621,1888702.81959786,15000000.0,1785191.0,1740923.2,1740923.2,1740923.2,1740923.2,3295342.8,0.0,0.0,0.0,0.0,1055143033.2,2882192544.2,1798996563.2,1293451461.4,2885092233.4
10090858.1067679,1555425.1550582543,12217818.2,6296777.0,1497640.8,1500917.6,1497640.8,1497640.8,407442.8,0.0,5907458.4,0.0,0.0,2891495930.4,2822682111.0,2193336501.6,192728153.0,2892917421.0
9903022.18086716,607162.6836583521,15000000.0,2073368.0,661267.2,1074201.6,658016.0,658009.6,6782308.6,412908.8,0.0,0.0,0.0,2853582091.4,2892022611.4,428773016.8,2891269550.8,2237646342.8
9747544.56933618,1224493.3753272824,15000000.0,4027117.6,4759298.4,4759289.8,1484625.8,1487726.6,2393056.4,0.0,0.0,3274712.8,0.0,2028350974.4,1441959327.0,1402872016.6,2882925696.8,2891352096.2
8324896.53548536,1539928.9380753601,12241563.6,1405227.4,1532056.2,1532056.2,1532056.2,1532056.2,6922208.6,0.0,0.0,0.0,0.0,2891321377.4,2891848840.8,412150408.0,1294660362.0,2892170053.8
9836209.85419788,1756576.37451042,12178481.4,9030263.0,2012756.6,6601611.6,2014874.8,2014977.2,68589.4,4587596.2,2464535.6,0.0,0.0,2891181827.8,2892351408.8,2855807968.6,724501338.6,1653708920.6
10187292.832556378,1107472.1759045,12022736.8,10044251.2,9347935.8,10044289.2,1355467.4,1355448.2,50281.8,696340.6,0.0,7989243.0,0.0,2891231452.8,967257285.2,2888765131.0,2855066234.6,2259676198.4
3475201.35724528,806412.1936259442,15000000.0,3478098.6,1501918.8,3478920.4,872048.2,868771.4,0.0,1976820.4,0.0,633433.0,0.0,2891086080.8,1862072262.4,2888471141.8,2889920620.2,1423364414.6
10163815.624984479,1680619.6107229204,12155696.0,8666277.6,6978402.6,10104455.8,1724190.2,1720907.2,80158.6,3126104.8,0.0,5257635.0,0.0,2382399284.8,1265815140.8,2888597140.2,2891383512.4,2358887178.2
10223047.178094398,1903416.0608738002,12227905.8,6490204.8,7358648.6,7358620.2,2049572.2,2052848.4,3703230.6,0.0,0.0,5309105.8,0.0,2891075031.2,1699248373.4,1844033131.0,2891334082.4,2773205990.6
2054093.8689818396,767396.0242892501,15000000.0,1103171.2,790616.2,848562.4,787339.6,787339.6,952257.6,57936.6,0.0,0.0,0.0,2823125379.8,2892011692.6,871083937.8,2890983129.4,2365830843.8
4924241.71471766,987097.0306120801,15000000.0,4926391.4,957464.8,4140137.4,960733.2,960738.6,0.0,3179466.2,790687.2,0.0,0.0,2891069545.0,2891788152.0,2889025607.4,1959844590.8,1264128825.6
2597075.5911588604,606667.2381318342,9389086.8,588138.2,609747.0,609762.0,609768.0,609772.6,0.0,0.0,0.0,0.0,0.0,261435512.6,2876085653.4,2891213757.6,2891886510.2,2892385216.0
6310690.860452959,1109704.477903808,15000000.0,5270065.2,6270239.2,6270234.2,1270775.6,1274053.0,1047518.4,0.0,0.0,4999503.6,0.0,2887966645.8,839872045.0,2523184760.8,2891615630.0,2891768780.8
8756987.1535123,1268827.1047253401,12187944.4,8747216.0,1420099.6,8750438.4,1420121.8,1420121.8,12063.6,7330397.6,0.0,0.0,0.0,2643610122.4,2892407106.4,2864858842.6,2891672269.0,320792824.4
9892378.92444092,1321757.1303537402,12388697.6,1334800.8,1324277.2,1324277.2,1324283.6,1324246.0,132247.0,0.0,0.0,0.0,6.4,323101981.6,2892451034.6,2839721098.6,2892172981.8,2892391164.6
3338478.00387582,848261.2414541641,12025019.0,3151970.6,2435316.2,2438615.6,989819.6,989815.0,0.0,0.0,181386.4,1445523.8,0.0,2887659774.6,1432045008.0,2889044173.4,2293514555.6,2891297763.8
6255328.99076222,1380645.998634228,12223214.8,1173194.8,1371042.6,1367765.8,1371042.6,1371042.6,1713266.4,0.0,638569.4,0.0,0.0,875601294.0,2892349952.6,1924704023.0,2892149757.0,2892450269.4
8586243.081265679,1137705.77411356,15000000.0,1444132.8,1149257.2,1149257.2,1149257.2,1149257.2,12675.6,0.0,0.0,0.0,0.0,392021882.6,2892449588.8,2891196726.4,1293866519.4,2892233160.6
7380442.7758477805,1342717.2058219602,15000000.0,1851833.8,1335736.8,1332479.4,1335756.0,1335762.4,5530622.0,0.0,1786649.4,0.0,0.0,2854353984.4,2861414714.8,778718143.2,1136450032.4,2858018292.8
6809395.7694587605,1522781.2908723003,9366763.0,1594577.2,1502628.2,1502628.2,1502628.2,1502628.2,5216912.8,0.0,0.0,0.0,0.0,2891638256.0,2892388968.0,388621814.6,2892003542.6,2856133717.4
2331222.43999014,693737.9293407202,15000000.0,756946.6,708941.4,708941.6,708941.4,708941.4,646360.4,0.0,0.0,0.0,0.0,1021841188.2,2857214473.8,1762995857.8,2891790703.2,2892310959.8
9609123.86144498,1642848.81653012,15000000.0,9147854.2,1869422.4,1866152.2,1869454.4,1869806.4,54234.8,0.0,7287067.2,0.0,0.0,2891785623.0,2892307268.6,2891093735.4,362150230.6,2892357861.8
7096582.28810814,1265941.0611513602,15000000.0,3210392.2,1316801.6,2007142.8,1313523.4,1313523.4,0.0,690314.6,0.0,0.0,0.0,1542850942.4,2892253139.0,2891492694.2,2891882551.0,2197985536.0
10311302.412024599,1725602.84325836,15000000.0,10227433.4,10114590.8,10114612.2,2035369.2,2035375.6,59365.8,0.0,0.0,8079348.0,25.6,2891677459.8,411463723.4,2890949957.0,2891953594.0,2891756620.4
10296834.2526538,1144458.9889229862,12289170.6,3256486.0,1154144.4,1405647.6,1153440.4,1153440.4,7025903.8,251445.6,0.0,0.0,0.0,2891541626.4,2892346137.8,760824052.2,2853371255.2,2389747851.4
10132147.55877322,1708581.398997652,15000000.0,3512935.6,1837975.2,5243500.0,1841245.4,1841239.0,176500.4,3405594.8,0.0,0.0,12.8,603780989.2,2870252370.8,2890295345.8,2891079447.0,2317205357.4
10139362.834612342,1373239.7001498002,9626591.4,8060616.8,6325944.8,6325988.4,1534230.2,1534262.2,88092.8,0.0,0.0,4791801.6,0.0,2632274652.4,1008350689.6,2890889099.8,2891736941.4,2891891507.4
9439752.043298718,1688979.74855524,15000000.0,9396944.8,9388677.0,9388702.6,1928774.0,1928781.0,3541.6,0.0,0.0,7459985.4,0.0,2891280546.0,678161049.6,2890650876.6,2891591526.4,2714286051.4
3389035.0092510404,624895.9836104602,15000000.0,675631.6,625783.0,625783.0,625776.6,625783.0,0.0,0.0,0.0,0.0,0.0,261232924.0,2851843607.2,2891205025.2,2892065271.0,2892384499.2
10299707.2930618,1878262.5745316602,15000000.0,9000271.6,2072060.0,2070991.4,2071983.2,2069474.4,167287.6,0.0,6820220.4,0.0,2476.8,2859793358.6,2892359964.0,2853435153.4,535729142.6,2892363474.8
10302617.0618842,1724018.7112060604,12002719.2,8965461.0,3636933.4,3636927.0,1813847.2,1814096.8,139093.4,0.0,5443014.4,1823099.0,0.0,2891556473.0,2740289236.0,2855643677.6,555172564.6,2892219422.8
7561778.654703739,1212483.4833507263,12641856.6,7547274.2,1373956.6,1373933.8,1373956.6,1373956.6,0.0,0.0,6140109.4,0.0,0.0,2891698206.2,2891971332.8,2889507445.0,397632489.8,1893161445.8
10293592.4156954,1709627.3326218002,15000000.0,7371737.4,2006830.8,2003624.6,2006818.0,2005262.8,143372.4,0.0,6941685.8,0.0,1632.0,1983916384.8,2891704206.6,2889649709.2,859403640.6,2577361315.0
10217336.3859838,1210167.1945666182,15000000.0,10129983.2,8443876.4,8443921.2,1333033.0,1329782.0,35320.8,0.0,0.0,7110958.6,0.0,2891659126.6,352246950.4,2889572318.4,2891135471.2,2891488815.8
9722458.537041878,1858499.28194634,12003143.2,9717558.8,2145919.4,9720952.8,2068682.8,2068682.8,6814.2,7575107.8,0.0,77230.2,0.0,2891462021.8,2892068302.8,2889342773.0,2890927270.0,510713592.0
3987162.87820056,1060022.5656812761,12015006.0,3991672.4,1157771.8,3991419.4,1157782.4,1157776.2,0.0,2833697.8,0.0,0.0,0.0,2891116565.2,2891913350.4,2889428157.8,1293106446.2,411785421.4
7644428.31532028,1657305.6649137004,15000000.0,1557012.4,1554862.2,1554913.4,1554913.4,1555246.2,1098.4,0.0,0.0,0.0,0.0,412613564.0,2892080484.4,2890257965.0,1293478816.4,2888647752.6
8025599.738719699,1324561.6540185823,9730185.0,1242371.0,2275368.2,2275362.6,1373494.4,1376764.6,89.6,0.0,0.0,901872.2,0.0,320290490.6,2857770385.2,2889859509.0,2891470578.0,2891939465.4
9280306.55363586,1729128.5525268402,12349927.6,1872762.4,1883895.2,1883888.8,1883895.2,1883908.0,65877.2,0.0,0.0,0.0,0.0,529522100.8,2855196072.8,2890096111.0,2891643825.8,2892048828.0
9957768.59715238,1927816.2496481002,15000000.0,9470036.0,4923553.8,4920336.4,2141932.0,2137426.6,65872.6,0.0,4384372.0,2781749.8,1222.4,2891363439.0,1628146488.4,2889272761.0,1732139780.2,2858831423.8
10001460.266245779,1221526.024141354,12112042.2,1697314.2,1783718.6,1783693.0,1191468.2,1194744.8,8299916.4,0.0,0.0,592237.6,0.0,2891133335.6,2892215887.0,345824169.0,2891043268.4,2778405475.2
10152592.976233479,1465676.82035826,15000000.0,10016583.6,10023308.8,10023308.8,1544993.6,1545019.2,44237.8,0.0,0.0,8478456.0,0.0,2891430253.6,319580656.8,2889891335.0,2816485960.0,2891300838.2
10128823.2903447,1685052.7271605604,9692489.2,6247123.2,1814819.4,1811555.4,1814819.4,1814825.8,119438.8,0.0,5940742.6,0.0,0.0,1836760625.6,2891670441.0,2889805342.6,1219763206.4,2892084816.8
10155190.13693898,1528925.1703304201,12300193.2,10120014.4,9228730.4,9228807.2,1815086.6,1811810.0,33680.8,0.0,0.0,7413855.0,0.0,2891382267.8,362944818.4,2889816433.4,2853019244.8,2891753727.0
3777695.35319182,659664.1658919601,15000000.0,769344.6,586931.2,586931.2,586931.2,586931.2,3009558.2,0.0,0.0,0.0,0.0,2891285397.6,2869438784.0,142636697.2,2891950316.6,2892206317.6
9847875.30596842,913897.9364437641,15000000.0,4723831.8,4534003.2,4537267.2,1041491.2,1042432.0,852658.0,0.0,567104.0,3492499.2,0.0,2854730050.8,1338163687.4,1292400111.8,1912508700.4,2891905690.6
10001376.74222618,1348272.41540952,12246900.4,9787687.2,6596240.8,6592980.0,1446097.2,1443006.2,23425.0,0.0,2997169.8,5150057.2,0.0,2890892868.0,911839215.6,2889439117.4,2288576945.0,2891582938.0
6804408.09392892,1533720.7977289003,12023673.0,4966053.8,1613051.2,1613034.8,1613021.0,1613007.8,0.0,0.0,4405477.6,0.0,0.0,1889206455.6,2892130031.6,2889942003.0,1278630913.4,2823757469.8
5935300.495274881,1251676.270298954,9048426.2,2439685.4,3453209.8,3453198.0,1289381.6,1292685.8,3497885.2,0.0,0.0,2163808.8,0.0,2891395385.6,2148897205.4,1214316242.2,2891773177.2,2891733718.8
10151225.87354238,1368498.4938076404,12001857.8,9682440.6,1529264.0,5525379.2,1526000.2,1526000.2,68334.8,3999369.6,3973990.8,0.0,0.0,2891235885.4,2892139592.2,2889340980.2,1921867346.8,1264747390.2
6196971.321454721,1169194.0039373,15000000.0,5193549.8,1167402.6,1164143.2,1167438.8,1167452.8,0.0,0.0,5044154.0,0.0,0.0,2048943318.6,2891974304.6,2890150012.8,750209927.8,2892033004.8
5028042.92439396,1002370.9948268663,12018941.4,4954689.4,1072644.2,1073074.4,1072663.4,1072663.4,0.0,0.0,3040705.8,0.0,0.0,2891640093.6,2892310613.4,2890239820.0,529808038.4,2892321182.0
9506647.16785628,1925527.7536415397,15000000.0,9535929.4,9524676.0,9524661.0,2106339.6,2109715.2,0.0,0.0,0.0,7418343.4,0.0,2891391739.4,480394517.0,2891128090.4,2857833243.4,2891945409.6
4031755.6581670595,958771.0609715922,15000000.0,3896105.8,4033402.2,4033423.8,1103245.2,1103247.4,0.0,0.0,0.0,2930212.0,0.0,2081702302.2,545307354.8,2890451859.6,2853416756.6,2891452532.4
10316852.8060958,1451851.258095046,15000000.0,2589390.8,1307437.8,4346664.0,1310708.0,1310695.2,6154138.8,3039298.2,0.0,0.0,0.0,1293413994.6,2892355208.2,970226932.8,2848237264.6,2315399108.8
9155906.15548068,6559283.74444474,9228947.6,9155088.8,7602060.4,9055967.0,7602115.6,7602010.8,0.0,1453877.8,0.0,0.0,0.0,1871857666.0,2861872564.0,2890873919.8,2891707619.8,2694400050.8
10323119.999657601,9814570.07033744,665695.6,9932554.4,9820405.2,9820405.8,9820252.6,9820286.8,328691.6,0.0,0.0,0.0,0.0,2853392851.0,2891737815.6,2890996843.2,2891952942.2,2891921186.2
2082148.12741248,2081842.71802544,264603.6,2084313.8,2083989.4,2084025.8,2084031.6,2084241.6,0.0,0.0,0.0,0.0,0.0,2853812055.0,2891443081.0,2889911023.0,2890355523.6,2891336682.4
10023576.1371252,10016900.5952078,171571.2,10024868.4,10021065.0,10021257.0,10021269.8,10021289.0,853.8,0.0,0.0,0.0,0.0,2891713344.0,2891893504.2,2891273222.0,2891828284.6,2891907296.4
9450682.25814278,9446456.20210148,66491.6,9446433.6,9447126.4,9447209.6,9447158.4,9447049.6,0.0,0.0,0.0,0.0,0.0,2891848023.6,2891901785.0,2891097570.0,2837851530.8,2869944659.6
5008985.89316732,5008564.27397874,19267.8,5010857.8,5011008.2,5011029.2,5011020.4,5011022.8,0.0,0.0,0.0,0.0,0.0,2888022572.4,2877166111.8,2857031665.4,2859442513.4,2891754907.2
